0.36 -0.04544188109711511 -0.18942012993333912 1	0.36 -0.04544188109711511 -0.18942012993333912 1
1.32 0.17681386109227892 -0.2834272635437678 1	1.32 0.17681386109227892 -0.2834272635437678 1
2.32 0.17985366614389298 -0.46304970846835625 1	2.32 0.17985366614389298 -0.46304970846835625 1
3.32 0.05719583585125543 -0.41586424344849937 1	3.32 0.05719583585125543 -0.41586424344849937 1
4.32 -0.4336315207008763 -0.3140317166972437 1	4.32 -0.4336315207008763 -0.3140317166972437 1
5.32 -0.5568504394414444 -0.2519412794916951 1	5.32 -0.5568504394414444 -0.2519412794916951 1
6.32 -0.08872046149296775 -0.2946593997581475 1	6.32 -0.08872046149296775 -0.2946593997581475 1
7.32 -0.5371966358005866 -0.5499621833891832 1	7.32 -0.5371966358005866 -0.5499621833891832 1
8.32 -0.2874419047957901 -0.47938033540024705 1	8.32 -0.2874419047957901 -0.47938033540024705 1
9.32 -0.18224253319768247 -0.45578760289031806 1	9.32 -0.18224253319768247 -0.45578760289031806 1
10.32 -0.04977225241082328 -0.40654408052309443 1	10.32 -0.04977225241082328 -0.40654408052309443 1
11.32 -0.044896500612451984 -0.35982734112715264 1	11.32 -0.044896500612451984 -0.35982734112715264 1
12.32 0.8778269608587133 -0.29723770484894874 1	12.32 0.8778269608587133 -0.29723770484894874 1
13.32 2.258903763940384 -0.2894785993131124 1	13.32 2.258903763940384 -0.2894785993131124 1
14.32 2.1268236689611006 -0.3429007540688762 1	14.32 2.1268236689611006 -0.3429007540688762 1
15.32 2.142336853484527 -0.33098940552279066 1	15.32 2.142336853484527 -0.33098940552279066 1
16.32 1.8642763726708864 -0.18954328036535983 1	16.32 1.8642763726708864 -0.18954328036535983 1
17.32 2.0151394218074525 0.07205745405832764 1	17.32 2.0151394218074525 0.07205745405832764 1
18.32 2.0537056132229203 0.15209046938632365 1	18.32 2.0537056132229203 0.15209046938632365 1
19.32 1.3299831968007476 0.4845557951377708 1	19.32 1.3299831968007476 0.4845557951377708 1
20.32 0.18290792252171295 0.776672703961368 1	20.32 0.18290792252171295 0.776672703961368 1
21.32 -1.1901333148706057 0.37336006564175617 1	21.32 -1.1901333148706057 0.37336006564175617 1
22.32 -2.414768856899996 -0.14450760719835398 1	22.32 -2.414768856899996 -0.14450760719835398 1
23.32 -2.444743420726427 -0.11168487547217842 1	23.32 -2.444743420726427 -0.11168487547217842 1
24.32 -2.4356918639729037 -0.07578558206034258 1	24.32 -2.4356918639729037 -0.07578558206034258 1
25.32 -2.3910856465216437 -0.03357797060009848 1	25.32 -2.3910856465216437 -0.03357797060009848 1
26.32 -2.266728842921945 -0.005840849061554021 1	26.32 -2.266728842921945 -0.005840849061554021 1
27.32 -2.261297029223889 0.006097203022087161 1	27.32 -2.261297029223889 0.006097203022087161 1
28.32 -2.2093105823108155 -0.03659766945872911 1	28.32 -2.2093105823108155 -0.03659766945872911 1
29.32 -1.6359485602006338 -0.1898385900747972 1	29.32 -1.6359485602006338 -0.1898385900747972 1
30.32 -0.018446803743348283 -0.21600774271993473 1	30.32 -0.018446803743348283 -0.21600774271993473 1
31.32 0.3624424028520008 0.05997771614600955 1	31.32 0.3624424028520008 0.05997771614600955 1
32.32 0.12151806047791469 0.2785037595370621 1	32.32 0.12151806047791469 0.2785037595370621 1
33.32 0.43314897206928515 0.580433433014147 1	33.32 0.43314897206928515 0.580433433014147 1
34.32 0.6832813225110432 0.6434588081934038 1	34.32 0.6832813225110432 0.6434588081934038 1
35.32 1.4419577271155877 0.4044813107867473 1	35.32 1.4419577271155877 0.4044813107867473 1
36.32 1.628467171455375 -0.1088769199584001 1	36.32 1.628467171455375 -0.1088769199584001 1
37.32 1.661436301399208 -0.20752952662569224 1	37.32 1.661436301399208 -0.20752952662569224 1
38.32 1.9374453222100545 -0.10837960584133666 1	38.32 1.9374453222100545 -0.10837960584133666 1
39.32 1.7481367188159176 -0.08355379821487396 1	39.32 1.7481367188159176 -0.08355379821487396 1
40.32 1.5075095711068611 -0.23897435581400295 1	40.32 1.5075095711068611 -0.23897435581400295 1
41.32 1.4560270356554241 -0.47638168521239566 1	41.32 1.4560270356554241 -0.47638168521239566 1
42.32 1.5294171533174037 -0.42065108817477403 1	42.32 1.5294171533174037 -0.42065108817477403 1
43.32 1.4708251936908932 -0.41499088069080137 1	43.32 1.4708251936908932 -0.41499088069080137 1
44.32 1.460567893676922 -0.37519632654777957 1	44.32 1.460567893676922 -0.37519632654777957 1
45.32 1.3009649337780695 -0.2844922634533349 1	45.32 1.3009649337780695 -0.2844922634533349 1
46.32 1.0755971299060292 -0.026958320719719486 1	46.32 1.0755971299060292 -0.026958320719719486 1
47.32 1.0938950221575974 -0.013162330740745132 1	47.32 1.0938950221575974 -0.013162330740745132 1
48.32 0.8941016674413698 0.044465159941113885 1	48.32 0.8941016674413698 0.044465159941113885 1
49.32 0.9238261604925748 -0.0241575908690439 1	49.32 0.9238261604925748 -0.0241575908690439 1
50.32 0.8955555965214517 -0.018120078107375148 1	50.32 0.8955555965214517 -0.018120078107375148 1
51.32 0.520810716837993 -0.15980527846574422 1	51.32 0.520810716837993 -0.15980527846574422 1
52.32 -0.012224565333648574 -0.1564607389267325 1	52.32 -0.012224565333648574 -0.1564607389267325 1
53.32 -0.7980166844498573 -0.21164438468336422 1	53.32 -0.7980166844498573 -0.21164438468336422 1
54.32 -1.38470848418922 -0.15055203146386087 1	54.32 -1.38470848418922 -0.15055203146386087 1
55.32 -1.5894467057421977 -0.1485395272099712 1	55.32 -1.5894467057421977 -0.1485395272099712 1
56.32 -1.565559920159893 -0.12739001130673944 1	56.32 -1.565559920159893 -0.12739001130673944 1
57.32 -1.6626074871404661 0.0173196002992404 1	57.32 -1.6626074871404661 0.0173196002992404 1
58.32 -1.340062682670525 -0.07399613088485801 1	58.32 -1.340062682670525 -0.07399613088485801 1
59.32 -0.6955373037712276 -0.06565614486737315 1	59.32 -0.6955373037712276 -0.06565614486737315 1
60.32 -0.014027839516808971 0.06728003411001371 1	60.32 -0.014027839516808971 0.06728003411001371 1
61.32 0.2117760174155494 0.21388528272316965 1	61.32 0.2117760174155494 0.21388528272316965 1
62.32 -0.5580266517309487 0.18366316139563588 1	62.32 -0.5580266517309487 0.18366316139563588 1
63.32 -1.8051478290191423 0.02041689649641465 1	63.32 -1.8051478290191423 0.02041689649641465 1
64.32 -1.837807197927331 -0.5668425890354523 1	64.32 -1.837807197927331 -0.5668425890354523 1
65.32 -1.4225470827461169 -0.8654867849154129 1	65.32 -1.4225470827461169 -0.8654867849154129 1
66.32 -1.3135941362455001 -0.9200399130264687 1	66.32 -1.3135941362455001 -0.9200399130264687 1
67.32 -1.3617981056036512 -0.8213822798109311 1	67.32 -1.3617981056036512 -0.8213822798109311 1
68.32 -1.2258299755562851 -0.8706025543925184 1	68.32 -1.2258299755562851 -0.8706025543925184 1
69.32 -1.0138107988693479 -0.9189237051566486 1	69.32 -1.0138107988693479 -0.9189237051566486 1
70.32 -0.9062213035803888 -0.8513313967368679 1	70.32 -0.9062213035803888 -0.8513313967368679 1
71.32 0.6566010327411664 -0.3504141870592017 1	71.32 0.6566010327411664 -0.3504141870592017 1
72.32 0.1160849901427965 0.08860956327229608 1	72.32 0.1160849901427965 0.08860956327229608 1
73.32 0.0495133851761671 0.24149799719263165 1	73.32 0.0495133851761671 0.24149799719263165 1
74.32 1.2369197976234574 -0.035238616476786166 1	74.32 1.2369197976234574 -0.035238616476786166 1
75.32 1.922726960627986 -0.23323843594707871 1	75.32 1.922726960627986 -0.23323843594707871 1
76.32 1.8255336237482869 -0.17976790066444992 1	76.32 1.8255336237482869 -0.17976790066444992 1
77.32 1.7545832669410837 -0.22224851652629085 1	77.32 1.7545832669410837 -0.22224851652629085 1
78.32 1.8881662998458442 -0.23581014369330733 1	78.32 1.8881662998458442 -0.23581014369330733 1
79.32 0.9116185597592565 -0.266694512752218 1	79.32 0.9116185597592565 -0.266694512752218 1
80.32 0.23051624591274367 -0.27948676387837024 1	80.32 0.23051624591274367 -0.27948676387837024 1
81.32 0.1619126588177724 -0.29074623194883586 1	81.32 0.1619126588177724 -0.29074623194883586 1
82.32 0.21157307053012753 -0.2840002900437826 1	82.32 0.21157307053012753 -0.2840002900437826 1
83.32 0.1692495343009659 -0.2613437521446238 1	83.32 0.1692495343009659 -0.2613437521446238 1
84.32 -0.21479131804446494 -0.2656370526650196 1	84.32 -0.21479131804446494 -0.2656370526650196 1
85.32 -0.8408529286000848 -0.15843680070584054 1	85.32 -0.8408529286000848 -0.15843680070584054 1
86.32 -1.2566791587774753 -0.13462038679897614 1	86.32 -1.2566791587774753 -0.13462038679897614 1
87.32 -1.3036239778000676 -0.14787790779712506 1	87.32 -1.3036239778000676 -0.14787790779712506 1
88.32 -1.3044847741871513 -0.1574918096356408 1	88.32 -1.3044847741871513 -0.1574918096356408 1
89.32 -1.2241240907453856 -0.14390002317914963 1	89.32 -1.2241240907453856 -0.14390002317914963 1
90.32 -1.174754590512753 -0.10154946925316732 1	90.32 -1.174754590512753 -0.10154946925316732 1
91.32 -1.1814951917102952 -0.07776981198035005 1	91.32 -1.1814951917102952 -0.07776981198035005 1
92.32 -1.2050257206856827 -0.0826559310344781 1	92.32 -1.2050257206856827 -0.0826559310344781 1
93.32 -1.2175455957287689 -0.06700263147870178 1	93.32 -1.2175455957287689 -0.06700263147870178 1
94.32 -1.2455912216658953 -0.07018914890723793 1	94.32 -1.2455912216658953 -0.07018914890723793 1
95.32 -1.2457778322695188 -0.06852127736744706 1	95.32 -1.2457778322695188 -0.06852127736744706 1
