0.36 0.1571336680731319 -0.31460976974550414 1	0.36 0.1571336680731319 -0.31460976974550414 1
1.32 0.1883391079012391 -0.3296872153678778 1	1.32 0.1883391079012391 -0.3296872153678778 1
2.32 0.03409319179528714 -0.37904289259283463 1	2.32 0.03409319179528714 -0.37904289259283463 1
3.32 -0.9168650194907508 -0.14076282875527513 1	3.32 -0.9168650194907508 -0.14076282875527513 1
4.32 -1.4097494909124535 -0.08529989541173921 1	4.32 -1.4097494909124535 -0.08529989541173921 1
5.32 -1.5085280754451549 -0.053401420244249875 1	5.32 -1.5085280754451549 -0.053401420244249875 1
6.32 -0.7995246489235801 -0.1540052701086867 1	6.32 -0.7995246489235801 -0.1540052701086867 1
7.32 -0.28464337405997275 -0.47811553019791164 1	7.32 -0.28464337405997275 -0.47811553019791164 1
8.32 -0.33622706879485564 -0.677593783170984 1	8.32 -0.33622706879485564 -0.677593783170984 1
9.32 -0.27222465830033205 -0.5684036464250211 1	9.32 -0.27222465830033205 -0.5684036464250211 1
10.32 -0.23221836081245817 -0.3950059531842549 1	10.32 -0.23221836081245817 -0.3950059531842549 1
11.32 -0.2207377246191795 -0.29969851437450545 1	11.32 -0.2207377246191795 -0.29969851437450545 1
12.32 -0.03787629766873968 -0.1580770883470044 1	12.32 -0.03787629766873968 -0.1580770883470044 1
13.32 0.5724327390032493 0.03161604598793155 1	13.32 0.5724327390032493 0.03161604598793155 1
14.32 1.5656868405030986 -0.010331127441330024 1	14.32 1.5656868405030986 -0.010331127441330024 1
15.32 2.2100809008294764 -0.4153333142900424 1	15.32 2.2100809008294764 -0.4153333142900424 1
16.32 2.1932589288065643 -0.42836652557272514 1	16.32 2.1932589288065643 -0.42836652557272514 1
17.32 1.8833546365376064 0.03692910748368261 1	17.32 1.8833546365376064 0.03692910748368261 1
18.32 1.8968854760966174 0.06264524246817249 1	18.32 1.8968854760966174 0.06264524246817249 1
19.32 1.9587095062451425 0.058806216245485876 1	19.32 1.9587095062451425 0.058806216245485876 1
20.32 2.3504171013023933 0.08023282062076431 1	20.32 2.3504171013023933 0.08023282062076431 1
21.32 1.2833261476652238 -0.05623419433999177 1	21.32 1.2833261476652238 -0.05623419433999177 1
22.32 -0.8507099897099879 -0.1516519030518828 1	22.32 -0.8507099897099879 -0.1516519030518828 1
23.32 -1.0055458969162836 -0.3022598548649773 1	23.32 -1.0055458969162836 -0.3022598548649773 1
24.32 -0.9811709078356112 -0.1993051512178592 1	24.32 -0.9811709078356112 -0.1993051512178592 1
25.32 -0.5341505475636659 -0.4635759252378331 1	25.32 -0.5341505475636659 -0.4635759252378331 1
26.32 -0.17035223332237548 -0.4327669544026085 1	26.32 -0.17035223332237548 -0.4327669544026085 1
27.32 0.06179575581464203 -0.26178420343465714 1	27.32 0.06179575581464203 -0.26178420343465714 1
28.32 0.07544283430183629 -0.17189318451896174 1	28.32 0.07544283430183629 -0.17189318451896174 1
29.32 0.05391412816531593 -0.15454216829318512 1	29.32 0.05391412816531593 -0.15454216829318512 1
30.32 0.05461533164559684 -0.1204615428685123 1	30.32 0.05461533164559684 -0.1204615428685123 1
31.32 -0.14196982865278418 -0.09803308459600402 1	31.32 -0.14196982865278418 -0.09803308459600402 1
32.32 -0.36302548244850685 0.07245329473267992 1	32.32 -0.36302548244850685 0.07245329473267992 1
33.32 -0.19411524015412907 0.42590508772863767 1	33.32 -0.19411524015412907 0.42590508772863767 1
34.32 -0.06694419785534489 0.1239534231029773 1	34.32 -0.06694419785534489 0.1239534231029773 1
35.32 0.10532126539306663 -0.2126349288470406 1	35.32 0.10532126539306663 -0.2126349288470406 1
36.32 0.1743144099770828 -0.27457519792374807 1	36.32 0.1743144099770828 -0.27457519792374807 1
37.32 0.2101499290580513 -0.20688015942419513 1	37.32 0.2101499290580513 -0.20688015942419513 1
38.32 0.22072829984121878 -0.12417019299607523 1	38.32 0.22072829984121878 -0.12417019299607523 1
39.32 0.18477402855794534 -0.056302681059840376 1	39.32 0.18477402855794534 -0.056302681059840376 1
40.32 0.20710823905084563 -0.16863189718527005 1	40.32 0.20710823905084563 -0.16863189718527005 1
41.32 0.2762063128294918 -0.3783699634464357 1	41.32 0.2762063128294918 -0.3783699634464357 1
42.32 0.3288022287173611 -0.3896256616057172 1	42.32 0.3288022287173611 -0.3896256616057172 1
43.32 0.290553966478436 -0.35859772176253757 1	43.32 0.290553966478436 -0.35859772176253757 1
44.32 0.27605237478946565 -0.3277026712886051 1	44.32 0.27605237478946565 -0.3277026712886051 1
45.32 0.25629175699838624 -0.3163128271230151 1	45.32 0.25629175699838624 -0.3163128271230151 1
46.32 0.3564865714993255 -0.2686272205527065 1	46.32 0.3564865714993255 -0.2686272205527065 1
47.32 0.7692780231733485 0.17740982121866522 1	47.32 0.7692780231733485 0.17740982121866522 1
48.32 0.7943422776822184 0.06596245015109803 1	48.32 0.7943422776822184 0.06596245015109803 1
49.32 0.6827246322928264 -0.07783264383342181 1	49.32 0.6827246322928264 -0.07783264383342181 1
50.32 0.5575409615067035 -0.1679891273283456 1	50.32 0.5575409615067035 -0.1679891273283456 1
51.32 0.1888700370596954 -0.2475487046434457 1	51.32 0.1888700370596954 -0.2475487046434457 1
52.32 -0.3568962351813534 -0.25794423473417427 1	52.32 -0.3568962351813534 -0.25794423473417427 1
53.32 -0.593581940747216 -0.18459652857301712 1	53.32 -0.593581940747216 -0.18459652857301712 1
54.32 -0.46027976622568634 -0.1734165427966874 1	54.32 -0.46027976622568634 -0.1734165427966874 1
55.32 -0.02424932537452884 -0.14949582801372396 1	55.32 -0.02424932537452884 -0.14949582801372396 1
56.32 -0.029777271807785333 -0.19253439073084277 1	56.32 -0.029777271807785333 -0.19253439073084277 1
57.32 -0.623592318729898 -0.24773374445074214 1	57.32 -0.623592318729898 -0.24773374445074214 1
58.32 -0.4980090373582384 -0.24177979805365868 1	58.32 -0.4980090373582384 -0.24177979805365868 1
59.32 -0.2874368782475445 -0.061415937262822906 1	59.32 -0.2874368782475445 -0.061415937262822906 1
60.32 -0.30362299191736986 -0.05831047292474967 1	60.32 -0.30362299191736986 -0.05831047292474967 1
61.32 -0.3740650390332214 -0.2557589428843372 1	61.32 -0.3740650390332214 -0.2557589428843372 1
62.32 -0.2813773743373007 -0.262213973309668 1	62.32 -0.2813773743373007 -0.262213973309668 1
63.32 -0.27056401242364414 -0.2550090447179252 1	63.32 -0.27056401242364414 -0.2550090447179252 1
64.32 -0.2878578516631256 -0.25112320876469996 1	64.32 -0.2878578516631256 -0.25112320876469996 1
65.32 -0.25266133252789746 -0.24037801941162718 1	65.32 -0.25266133252789746 -0.24037801941162718 1
66.32 -0.2839333741202612 -0.21394434466505685 1	66.32 -0.2839333741202612 -0.21394434466505685 1
67.32 -0.28881792237806225 -0.17040846783087504 1	67.32 -0.28881792237806225 -0.17040846783087504 1
68.32 -0.6235552479365856 -0.0830885283428775 1	68.32 -0.6235552479365856 -0.0830885283428775 1
69.32 -0.28721131189501703 -0.10327043370880373 1	69.32 -0.28721131189501703 -0.10327043370880373 1
70.32 -0.10536901760140172 -0.13736802373380597 1	70.32 -0.10536901760140172 -0.13736802373380597 1
71.32 0.1658069770711621 -0.13385635146562302 1	71.32 0.1658069770711621 -0.13385635146562302 1
72.32 -0.4463354930734629 0.026046002213116815 1	72.32 -0.4463354930734629 0.026046002213116815 1
73.32 -0.7054370905412193 0.3373058917120981 1	73.32 -0.7054370905412193 0.3373058917120981 1
74.32 -0.623929097462363 0.4717899333899087 1	74.32 -0.623929097462363 0.4717899333899087 1
75.32 -0.6341951939357635 0.2158283577794149 1	75.32 -0.6341951939357635 0.2158283577794149 1
76.32 -0.65334005956674 0.10480290260522485 1	76.32 -0.65334005956674 0.10480290260522485 1
77.32 -0.6720740048786267 0.13066857740002558 1	77.32 -0.6720740048786267 0.13066857740002558 1
78.32 -0.6725728897920167 0.13339233823068808 1	78.32 -0.6725728897920167 0.13339233823068808 1
79.32 -0.6611883863339378 0.11914238811327005 1	79.32 -0.6611883863339378 0.11914238811327005 1
80.32 -0.7677279613580672 0.09086931086802341 1	80.32 -0.7677279613580672 0.09086931086802341 1
81.32 -1.057188653593054 -0.08328519204299223 1	81.32 -1.057188653593054 -0.08328519204299223 1
82.32 -1.16067083064671 -0.08217369656215223 1	82.32 -1.16067083064671 -0.08217369656215223 1
83.32 -1.1086856403706982 0.0005855928706290925 1	83.32 -1.1086856403706982 0.0005855928706290925 1
84.32 -1.4604039025404048 0.12316299839133427 1	84.32 -1.4604039025404048 0.12316299839133427 1
85.32 -1.6704545572706027 0.4219944331934491 1	85.32 -1.6704545572706027 0.4219944331934491 1
86.32 -1.115331365470102 0.5308455920920896 1	86.32 -1.115331365470102 0.5308455920920896 1
87.32 -0.9828818191947559 0.47298436691680346 1	87.32 -0.9828818191947559 0.47298436691680346 1
88.32 -0.9378395486831779 0.2643596810920701 1	88.32 -0.9378395486831779 0.2643596810920701 1
89.32 -0.9656275640227103 0.00641010565038469 1	89.32 -0.9656275640227103 0.00641010565038469 1
90.32 -0.9035383834542232 -0.06471618034541882 1	90.32 -0.9035383834542232 -0.06471618034541882 1
91.32 -0.922381027871924 -0.08281426730421892 1	91.32 -0.922381027871924 -0.08281426730421892 1
92.32 -0.9089576307816656 -0.08650312539806415 1	92.32 -0.9089576307816656 -0.08650312539806415 1
93.32 -0.9673541833451234 -0.11910154740877354 1	93.32 -0.9673541833451234 -0.11910154740877354 1
94.32 -0.9784019080707371 -0.11015052162016548 1	94.32 -0.9784019080707371 -0.11015052162016548 1
95.32 -0.9733665633655635 -0.10314979655090584 1	95.32 -0.9733665633655635 -0.10314979655090584 1
