0.36 0.060969516946748126 -0.19666307179619036 1	0.36 0.060969516946748126 -0.19666307179619036 1
1.32 0.31609762802624397 -0.5051476783449904 1	1.32 0.31609762802624397 -0.5051476783449904 1
2.32 0.24915971335620668 -0.5316909946751704 1	2.32 0.24915971335620668 -0.5316909946751704 1
3.32 -0.013113007736083926 -0.48199162721391087 1	3.32 -0.013113007736083926 -0.48199162721391087 1
4.32 -0.010376680534807114 -0.4785104283944679 1	4.32 -0.010376680534807114 -0.4785104283944679 1
5.32 0.13419061692396506 0.23651417460697677 1	5.32 0.13419061692396506 0.23651417460697677 1
6.32 -0.29101452396145255 0.5514827142335208 1	6.32 -0.29101452396145255 0.5514827142335208 1
7.32 -1.3808889358409857 0.6747644648271608 1	7.32 -1.3808889358409857 0.6747644648271608 1
8.32 -0.9552295206578587 -0.4438944755816232 1	8.32 -0.9552295206578587 -0.4438944755816232 1
9.32 -0.1783808875078896 -0.5721534514163453 1	9.32 -0.1783808875078896 -0.5721534514163453 1
10.32 0.05968523386996072 -0.40636123983065553 1	10.32 0.05968523386996072 -0.40636123983065553 1
11.32 0.08384533801312744 -0.2773944631710794 1	11.32 0.08384533801312744 -0.2773944631710794 1
12.32 0.33053387458801975 0.07312465308275229 1	12.32 0.33053387458801975 0.07312465308275229 1
13.32 0.32738788370471505 0.05188623010742366 1	13.32 0.32738788370471505 0.05188623010742366 1
14.32 0.7011720643547061 0.02338695819111858 1	14.32 0.7011720643547061 0.02338695819111858 1
15.32 0.7374725391484054 -0.04089096997912489 1	15.32 0.7374725391484054 -0.04089096997912489 1
16.32 0.72178531039197 -0.1322748737238062 1	16.32 0.72178531039197 -0.1322748737238062 1
17.32 -0.21805354785595243 -0.43418192773378506 1	17.32 -0.21805354785595243 -0.43418192773378506 1
18.32 -0.5939495070876863 -0.5715043983741142 1	18.32 -0.5939495070876863 -0.5715043983741142 1
19.32 -0.19082222273463634 -0.5643506777426248 1	19.32 -0.19082222273463634 -0.5643506777426248 1
20.32 -0.1869787982822344 -0.5273524552205631 1	20.32 -0.1869787982822344 -0.5273524552205631 1
21.32 -0.1862091080821049 -0.5344785298367007 1	21.32 -0.1862091080821049 -0.5344785298367007 1
22.32 -0.16064596865984493 -0.5362774057901465 1	22.32 -0.16064596865984493 -0.5362774057901465 1
23.32 -0.05242187165486056 -0.563650730899405 1	23.32 -0.05242187165486056 -0.563650730899405 1
24.32 -0.05881752597903889 -0.46557052241359687 1	24.32 -0.05881752597903889 -0.46557052241359687 1
25.32 -0.017506210902864083 -0.4352890249849102 1	25.32 -0.017506210902864083 -0.4352890249849102 1
26.32 0.7471649808032605 -0.34832722705942176 1	26.32 0.7471649808032605 -0.34832722705942176 1
27.32 0.42861125564044 -0.13129344017882483 1	27.32 0.42861125564044 -0.13129344017882483 1
28.32 0.20205655806387313 -0.057952331362240095 1	28.32 0.20205655806387313 -0.057952331362240095 1
29.32 0.34951726235660185 -0.10977321634246917 1	29.32 0.34951726235660185 -0.10977321634246917 1
30.32 0.36209557102304446 -0.07567594047673243 1	30.32 0.36209557102304446 -0.07567594047673243 1
31.32 0.2472270055557182 -0.04451668206063264 1	31.32 0.2472270055557182 -0.04451668206063264 1
32.32 0.1755578523493746 -0.04522668200034419 1	32.32 0.1755578523493746 -0.04522668200034419 1
33.32 0.15322929672325047 -0.016451578249053522 1	33.32 0.15322929672325047 -0.016451578249053522 1
34.32 0.1743376577627198 -0.016874750779492187 1	34.32 0.1743376577627198 -0.016874750779492187 1
35.32 0.32646928201280545 -0.27623113141145517 1	35.32 0.32646928201280545 -0.27623113141145517 1
36.32 0.8449049548046847 -0.35377883279119615 1	36.32 0.8449049548046847 -0.35377883279119615 1
37.32 1.30962944631667 -0.17673406463887797 1	37.32 1.30962944631667 -0.17673406463887797 1
