0.36 0.005033459749581581 -0.056855915526137446 1	0.36 0.005033459749581581 -0.056855915526137446 1
1.32 0.253454270513664 -0.5137980537166498 1	1.32 0.253454270513664 -0.5137980537166498 1
2.32 0.22993128136064467 -0.645764737201139 1	2.32 0.22993128136064467 -0.645764737201139 1
3.32 0.08875124910097298 -0.5817943709516822 1	3.32 0.08875124910097298 -0.5817943709516822 1
4.32 -0.4684918894221699 -0.09555279719599485 1	4.32 -0.4684918894221699 -0.09555279719599485 1
5.32 -2.3323787046040114 -0.07762844031093818 1	5.32 -2.3323787046040114 -0.07762844031093818 1
6.32 -2.9434573686442773 0.12354784349139902 1	6.32 -2.9434573686442773 0.12354784349139902 1
7.32 -2.3562818264681145 0.5701007347764899 1	7.32 -2.3562818264681145 0.5701007347764899 1
8.32 -2.9598793530905345 0.5259173756964033 1	8.32 -2.9598793530905345 0.5259173756964033 1
9.32 2.9824917201969834 -0.1569530264955501 1	9.32 2.9824917201969834 -0.1569530264955501 1
10.32 3.1287686723778396 -0.5290797028615071 1	10.32 3.1287686723778396 -0.5290797028615071 1
11.32 2.5328047760806713 -0.4692609513037689 1	11.32 2.5328047760806713 -0.4692609513037689 1
12.32 2.601768389693744 -0.34572190427180005 1	12.32 2.601768389693744 -0.34572190427180005 1
13.32 -2.3548216142027263 -0.5705176241216217 1	13.32 -2.3548216142027263 -0.5705176241216217 1
14.32 -1.88308634452499 -0.5675082925187476 1	14.32 -1.88308634452499 -0.5675082925187476 1
15.32 -1.2255541437212998 -0.5472333960102751 1	15.32 -1.2255541437212998 -0.5472333960102751 1
16.32 -1.159039715740966 -0.4807918529795048 1	16.32 -1.159039715740966 -0.4807918529795048 1
17.32 -0.862499130301849 -0.40446937273466377 1	17.32 -0.862499130301849 -0.40446937273466377 1
18.32 -0.45195140410101997 -0.5487074312833395 1	18.32 -0.45195140410101997 -0.5487074312833395 1
19.32 -0.13160194457740726 -0.5427808167423427 1	19.32 -0.13160194457740726 -0.5427808167423427 1
20.32 -0.2197851937266111 -0.5240635218715202 1	20.32 -0.2197851937266111 -0.5240635218715202 1
21.32 -0.18776796635681636 -0.5538640414649421 1	21.32 -0.18776796635681636 -0.5538640414649421 1
22.32 0.36706682723808504 -0.5439849892064634 1	22.32 0.36706682723808504 -0.5439849892064634 1
23.32 0.09452486807974037 -0.5550339705691387 1	23.32 0.09452486807974037 -0.5550339705691387 1
24.32 0.0151261403085039 -0.7300910530495308 1	24.32 0.0151261403085039 -0.7300910530495308 1
25.32 0.04911503122769201 -0.7730897175399489 1	25.32 0.04911503122769201 -0.7730897175399489 1
26.32 0.08822911640194597 -0.7461172596532881 1	26.32 0.08822911640194597 -0.7461172596532881 1
27.32 0.06736642790798708 -0.7092104574774463 1	27.32 0.06736642790798708 -0.7092104574774463 1
28.32 0.09560494763404481 -0.5514754885704174 1	28.32 0.09560494763404481 -0.5514754885704174 1
29.32 0.13099938710644876 -0.4031706383316698 1	29.32 0.13099938710644876 -0.4031706383316698 1
30.32 0.2383840505543935 -0.38018517568167987 1	30.32 0.2383840505543935 -0.38018517568167987 1
31.32 0.15353151793652575 -0.2034369738758608 1	31.32 0.15353151793652575 -0.2034369738758608 1
32.32 -0.06934940119093325 0.48566948973346835 1	32.32 -0.06934940119093325 0.48566948973346835 1
33.32 0.623679026687137 0.5247527872997175 1	33.32 0.623679026687137 0.5247527872997175 1
34.32 1.0579445207855072 0.6531226613551115 1	34.32 1.0579445207855072 0.6531226613551115 1
35.32 1.3301057189142371 0.8117997938989515 1	35.32 1.3301057189142371 0.8117997938989515 1
36.32 1.623046667490872 0.7919810566437803 1	36.32 1.623046667490872 0.7919810566437803 1
37.32 1.584930352143397 0.5192235842293993 1	37.32 1.584930352143397 0.5192235842293993 1
38.32 1.72400174741398 -0.01838334357174598 1	38.32 1.72400174741398 -0.01838334357174598 1
39.32 1.5057282880722758 0.03405517852417872 1	39.32 1.5057282880722758 0.03405517852417872 1
40.32 1.444733010065768 0.3831508391466687 1	40.32 1.444733010065768 0.3831508391466687 1
41.32 1.50550523499387 0.519157610783674 1	41.32 1.50550523499387 0.519157610783674 1
42.32 1.4403976122038138 0.34331607261768093 1	42.32 1.4403976122038138 0.34331607261768093 1
43.32 1.4112863580385895 0.11669822902877725 1	43.32 1.4112863580385895 0.11669822902877725 1
44.32 1.372483918855572 0.009992149594007627 1	44.32 1.372483918855572 0.009992149594007627 1
45.32 1.402038765903483 -0.017132675536351893 1	45.32 1.402038765903483 -0.017132675536351893 1
46.32 1.3722476710880223 -0.0015359246483401812 1	46.32 1.3722476710880223 -0.0015359246483401812 1
47.32 1.3573150528869782 0.010070689410347278 1	47.32 1.3573150528869782 0.010070689410347278 1
48.32 1.9693230628660299 0.2129786190833436 1	48.32 1.9693230628660299 0.2129786190833436 1
49.32 2.1854439029214943 0.3585791863658814 1	49.32 2.1854439029214943 0.3585791863658814 1
50.32 2.0346361458156306 -0.4883304187110591 1	50.32 2.0346361458156306 -0.4883304187110591 1
51.32 1.7598454346358468 -0.4885638390452205 1	51.32 1.7598454346358468 -0.4885638390452205 1
52.32 1.5800885295456846 -0.3470130988524254 1	52.32 1.5800885295456846 -0.3470130988524254 1
53.32 1.5568746731097782 -0.35809758021208626 1	53.32 1.5568746731097782 -0.35809758021208626 1
54.32 1.5603920002447378 -0.3852308876426105 1	54.32 1.5603920002447378 -0.3852308876426105 1
55.32 1.5801394233466723 -0.3844480027533359 1	55.32 1.5801394233466723 -0.3844480027533359 1
56.32 1.5724858753239976 -0.3762955698172703 1	56.32 1.5724858753239976 -0.3762955698172703 1
57.32 1.5813753258965946 -0.15648555750869586 1	57.32 1.5813753258965946 -0.15648555750869586 1
58.32 2.36789943610109 0.5224028759948323 1	58.32 2.36789943610109 0.5224028759948323 1
59.32 3.126795752191385 0.4286659193526121 1	59.32 3.126795752191385 0.4286659193526121 1
60.32 -2.712274853761561 0.49460857746999265 1	60.32 -2.712274853761561 0.49460857746999265 1
61.32 1.5508541249484393 0.11871670230870857 1	61.32 1.5508541249484393 0.11871670230870857 1
62.32 0.7006725511227851 0.1328500993386783 1	62.32 0.7006725511227851 0.1328500993386783 1
63.32 -2.839971484511291 0.44100326786252464 1	63.32 -2.839971484511291 0.44100326786252464 1
64.32 -2.583718557598103 0.5571916164036244 1	64.32 -2.583718557598103 0.5571916164036244 1
