0.36 0.005199335841691077 -0.1453325894291866 1	0.36 0.005199335841691077 -0.1453325894291866 1
1.32 0.2114643714243134 -0.5975472589945774 1	1.32 0.2114643714243134 -0.5975472589945774 1
2.32 0.2139009906864371 -0.668260739715699 1	2.32 0.2139009906864371 -0.668260739715699 1
3.32 -0.014746635915950268 -0.5551150236596016 1	3.32 -0.014746635915950268 -0.5551150236596016 1
4.32 -0.09779275275800448 -0.43778439202965647 1	4.32 -0.09779275275800448 -0.43778439202965647 1
5.32 0.23008270612654735 -0.623292924950011 1	5.32 0.23008270612654735 -0.623292924950011 1
6.32 -0.03904559845440625 -0.9190776431966743 1	6.32 -0.03904559845440625 -0.9190776431966743 1
7.32 -0.9092535688096337 -0.5147706908022012 1	7.32 -0.9092535688096337 -0.5147706908022012 1
8.32 -2.8374993652521807 -0.01828909579213822 1	8.32 -2.8374993652521807 -0.01828909579213822 1
9.32 -0.7304284601005264 -0.2696322160425897 1	9.32 -0.7304284601005264 -0.2696322160425897 1
10.32 2.350841216310628 -0.14099939068209033 1	10.32 2.350841216310628 -0.14099939068209033 1
11.32 -2.8559516981985995 -0.2029123279027112 1	11.32 -2.8559516981985995 -0.2029123279027112 1
12.32 -2.770995304527604 -0.41285585432342176 1	12.32 -2.770995304527604 -0.41285585432342176 1
13.32 -2.3105879896401817 -0.5565837182251547 1	13.32 -2.3105879896401817 -0.5565837182251547 1
14.32 -1.854073736369088 -0.4348171577683413 1	14.32 -1.854073736369088 -0.4348171577683413 1
15.32 -1.6330350471736945 -0.3288773127817821 1	15.32 -1.6330350471736945 -0.3288773127817821 1
16.32 -1.6605001067884382 -0.27553621111648097 1	16.32 -1.6605001067884382 -0.27553621111648097 1
17.32 -1.6509201341505813 -0.2928215680557973 1	17.32 -1.6509201341505813 -0.2928215680557973 1
18.32 1.7258113047824475 -0.6376424635545477 1	18.32 1.7258113047824475 -0.6376424635545477 1
19.32 2.4881564612878533 0.08428861673654886 1	19.32 2.4881564612878533 0.08428861673654886 1
20.32 2.014141023662142 -0.5645605361318844 1	20.32 2.014141023662142 -0.5645605361318844 1
21.32 0.44010382988580155 -0.6260110309138969 1	21.32 0.44010382988580155 -0.6260110309138969 1
22.32 -0.49362463065088846 -0.4843588172783906 1	22.32 -0.49362463065088846 -0.4843588172783906 1
23.32 -0.26361857938508804 -0.6674062265139229 1	23.32 -0.26361857938508804 -0.6674062265139229 1
24.32 0.35451050972021747 -0.6213963454650386 1	24.32 0.35451050972021747 -0.6213963454650386 1
25.32 0.44235886509254874 -0.5208854867431487 1	25.32 0.44235886509254874 -0.5208854867431487 1
26.32 0.5863770121554732 -0.16604448147577333 1	26.32 0.5863770121554732 -0.16604448147577333 1
27.32 0.4874897285169584 -0.0863136873610526 1	27.32 0.4874897285169584 -0.0863136873610526 1
28.32 0.48360295008593734 0.048634995870223685 1	28.32 0.48360295008593734 0.048634995870223685 1
29.32 1.3175060474177505 -0.07282274602874206 1	29.32 1.3175060474177505 -0.07282274602874206 1
30.32 0.6000215773685449 0.18547491787896098 1	30.32 0.6000215773685449 0.18547491787896098 1
31.32 0.5187969559470416 0.5919256931002438 1	31.32 0.5187969559470416 0.5919256931002438 1
32.32 0.4857348348606627 0.8494068570772788 1	32.32 0.4857348348606627 0.8494068570772788 1
33.32 0.34430975837401157 0.6797690219243293 1	33.32 0.34430975837401157 0.6797690219243293 1
34.32 0.3761636229258194 0.44006330334057053 1	34.32 0.3761636229258194 0.44006330334057053 1
