0.36 0.040007554124935396 -0.1311102853271202 1	0.36 0.040007554124935396 -0.1311102853271202 1
1.32 0.26162303973152756 -0.4946635553414307 1	1.32 0.26162303973152756 -0.4946635553414307 1
2.32 0.2479495718660436 -0.48373144122546874 1	2.32 0.2479495718660436 -0.48373144122546874 1
3.32 0.07062677276388296 -0.6314447295675456 1	3.32 0.07062677276388296 -0.6314447295675456 1
4.32 -0.00361597314428197 -0.8944318488292624 1	4.32 -0.00361597314428197 -0.8944318488292624 1
5.32 -0.14349098781565228 -1.03246651852416 1	5.32 -0.14349098781565228 -1.03246651852416 1
6.32 -1.0210879840921234 -0.48994959556471906 1	6.32 -1.0210879840921234 -0.48994959556471906 1
7.32 -1.8946046798301115 0.518069677247736 1	7.32 -1.8946046798301115 0.518069677247736 1
8.32 3.1122797091762084 0.5483891879475309 1	8.32 3.1122797091762084 0.5483891879475309 1
9.32 2.8730178976344014 -0.31149613726653125 1	9.32 2.8730178976344014 -0.31149613726653125 1
10.32 2.4117045474256837 -0.151826261444157 1	10.32 2.4117045474256837 -0.151826261444157 1
11.32 2.10546083891669 -0.16482051697793487 1	11.32 2.10546083891669 -0.16482051697793487 1
12.32 2.190574123724806 0.6448813213469494 1	12.32 2.190574123724806 0.6448813213469494 1
13.32 -1.6458376655556037 0.34966868712250476 1	13.32 -1.6458376655556037 0.34966868712250476 1
14.32 -1.049189530378484 -0.468091964677368 1	14.32 -1.049189530378484 -0.468091964677368 1
15.32 -1.1117662861268083 -0.5418389672647965 1	15.32 -1.1117662861268083 -0.5418389672647965 1
16.32 -1.4898274310153958 -0.30295791675260486 1	16.32 -1.4898274310153958 -0.30295791675260486 1
17.32 -0.8841585266927585 -0.293923638758677 1	17.32 -0.8841585266927585 -0.293923638758677 1
18.32 -0.5642438635924028 -0.650677245633557 1	18.32 -0.5642438635924028 -0.650677245633557 1
19.32 -1.2450006022470206 -0.5721245487639326 1	19.32 -1.2450006022470206 -0.5721245487639326 1
20.32 -0.5635860140907409 -0.3899907146720645 1	20.32 -0.5635860140907409 -0.3899907146720645 1
21.32 -2.991480507929288 0.04257517780071418 1	21.32 -2.991480507929288 0.04257517780071418 1
22.32 -3.067674371370891 0.23602251535668994 1	22.32 -3.067674371370891 0.23602251535668994 1
23.32 -2.757694618046395 0.288206568447674 1	23.32 -2.757694618046395 0.288206568447674 1
24.32 -2.7989092977325454 0.28231828133705084 1	24.32 -2.7989092977325454 0.28231828133705084 1
25.32 -2.7689171409872544 0.27840762680186204 1	25.32 -2.7689171409872544 0.27840762680186204 1
26.32 -2.7408198672669024 0.26015308852891317 1	26.32 -2.7408198672669024 0.26015308852891317 1
27.32 -2.648317368041984 0.23913017880962117 1	27.32 -2.648317368041984 0.23913017880962117 1
28.32 -2.4703279229787314 0.0746216219821878 1	28.32 -2.4703279229787314 0.0746216219821878 1
29.32 -2.381942355262636 -0.040882173519694476 1	29.32 -2.381942355262636 -0.040882173519694476 1
30.32 -2.3263839175024312 -0.09387267344485539 1	30.32 -2.3263839175024312 -0.09387267344485539 1
31.32 -2.2428741015847073 -0.1257500999415655 1	31.32 -2.2428741015847073 -0.1257500999415655 1
32.32 -2.022748987532978 -0.18844435125513392 1	32.32 -2.022748987532978 -0.18844435125513392 1
33.32 -1.6592007440669134 -0.37551111413166915 1	33.32 -1.6592007440669134 -0.37551111413166915 1
34.32 -1.2961501288771775 -0.46507760652624874 1	34.32 -1.2961501288771775 -0.46507760652624874 1
35.32 -0.10873429165192672 -0.028711957738952965 1	35.32 -0.10873429165192672 -0.028711957738952965 1
36.32 0.11742205197616418 0.7610228601575104 1	36.32 0.11742205197616418 0.7610228601575104 1
37.32 0.8204174967070137 1.0601706533398416 1	37.32 0.8204174967070137 1.0601706533398416 1
38.32 1.4539096022069042 1.1805260103766626 1	38.32 1.4539096022069042 1.1805260103766626 1
39.32 1.7983456526055894 0.9870108144193693 1	39.32 1.7983456526055894 0.9870108144193693 1
40.32 1.9392800123197507 0.567204814668411 1	40.32 1.9392800123197507 0.567204814668411 1
41.32 2.731027962788634 0.7277552789115868 1	41.32 2.731027962788634 0.7277552789115868 1
42.32 3.0317229903528586 0.8858876592892942 1	42.32 3.0317229903528586 0.8858876592892942 1
43.32 -2.994729040396806 0.7749633633985499 1	43.32 -2.994729040396806 0.7749633633985499 1
44.32 -2.991532030048807 0.45155462094887144 1	44.32 -2.991532030048807 0.45155462094887144 1
45.32 -2.934351085346729 0.1915642669194142 1	45.32 -2.934351085346729 0.1915642669194142 1
46.32 -2.9266517329031645 0.041983301744777934 1	46.32 -2.9266517329031645 0.041983301744777934 1
47.32 -2.8740250922391426 -0.06719489694910141 1	47.32 -2.8740250922391426 -0.06719489694910141 1
48.32 -2.868255494498972 -0.11635171135908617 1	48.32 -2.868255494498972 -0.11635171135908617 1
49.32 -2.824234178767957 -0.03498823154229491 1	49.32 -2.824234178767957 -0.03498823154229491 1
50.32 -2.811723225848007 -0.020630524796859007 1	50.32 -2.811723225848007 -0.020630524796859007 1
51.32 -2.8213726276835085 -0.03130942654494118 1	51.32 -2.8213726276835085 -0.03130942654494118 1
52.32 -2.824765296421973 -0.029303205476358896 1	52.32 -2.824765296421973 -0.029303205476358896 1
53.32 -2.573991935415177 0.04401151396193548 1	53.32 -2.573991935415177 0.04401151396193548 1
54.32 2.9389121752249165 0.8560993919072212 1	54.32 2.9389121752249165 0.8560993919072212 1
55.32 1.3354055857208431 0.9930555528441415 1	55.32 1.3354055857208431 0.9930555528441415 1
56.32 0.23819052844693234 1.0002432026762895 1	56.32 0.23819052844693234 1.0002432026762895 1
57.32 -0.2464152180140302 0.7396201318863992 1	57.32 -0.2464152180140302 0.7396201318863992 1
58.32 -0.2518797042756846 0.5784790482243487 1	58.32 -0.2518797042756846 0.5784790482243487 1
59.32 -0.22991117516766169 0.8090373914786501 1	59.32 -0.22991117516766169 0.8090373914786501 1
60.32 -0.10670105288652376 0.7060519002235269 1	60.32 -0.10670105288652376 0.7060519002235269 1
61.32 1.076912828909352 0.7749762439284295 1	61.32 1.076912828909352 0.7749762439284295 1
62.32 1.7265734551602083 0.7499650823354052 1	62.32 1.7265734551602083 0.7499650823354052 1
63.32 1.6233633400303535 0.8106411745283076 1	63.32 1.6233633400303535 0.8106411745283076 1
