0.36 -0.043901244059794564 -0.17445169757604528 1	0.36 -0.043901244059794564 -0.17445169757604528 1
1.32 0.15561376554732487 -0.37313010105951316 1	1.32 0.15561376554732487 -0.37313010105951316 1
2.32 0.3341561309176089 -0.3663876149063787 1	2.32 0.3341561309176089 -0.3663876149063787 1
3.32 0.5382050870423889 -0.3391650862444928 1	3.32 0.5382050870423889 -0.3391650862444928 1
4.32 1.647884727328683 -0.2921923070472834 1	4.32 1.647884727328683 -0.2921923070472834 1
5.32 2.7847265776979144 -0.08899032430191145 1	5.32 2.7847265776979144 -0.08899032430191145 1
6.32 3.018051407442967 0.4448105639994102 1	6.32 3.018051407442967 0.4448105639994102 1
7.32 -3.1078244532713346 0.8059862766934835 1	7.32 -3.1078244532713346 0.8059862766934835 1
8.32 2.9810157999683273 0.7010639935674224 1	8.32 2.9810157999683273 0.7010639935674224 1
9.32 3.009356735614891 0.3160960572299174 1	9.32 3.009356735614891 0.3160960572299174 1
10.32 3.1386791405628545 -0.06547581744905706 1	10.32 3.1386791405628545 -0.06547581744905706 1
11.32 -2.9095556255053 -0.195536496670613 1	11.32 -2.9095556255053 -0.195536496670613 1
12.32 -2.348047712123056 -0.34486770522928856 1	12.32 -2.348047712123056 -0.34486770522928856 1
13.32 -1.258288910853175 -0.2455566207418045 1	13.32 -1.258288910853175 -0.2455566207418045 1
14.32 -0.8600493163505796 -0.4438596039031686 1	14.32 -0.8600493163505796 -0.4438596039031686 1
15.32 -0.6873597380939329 -0.5175704781750805 1	15.32 -0.6873597380939329 -0.5175704781750805 1
16.32 -0.41678881416645064 -0.47541847290480455 1	16.32 -0.41678881416645064 -0.47541847290480455 1
17.32 -0.3316390868835528 -0.32910225081577926 1	17.32 -0.3316390868835528 -0.32910225081577926 1
18.32 0.8876526060420806 -0.012769945818311701 1	18.32 0.8876526060420806 -0.012769945818311701 1
19.32 -0.8436835035809689 -0.2177180257605491 1	19.32 -0.8436835035809689 -0.2177180257605491 1
20.32 -2.564140780499462 0.2075621991892893 1	20.32 -2.564140780499462 0.2075621991892893 1
