0.36 0.06308066720996042 -0.31474014584062804 1	0.36 0.06308066720996042 -0.31474014584062804 1
1.32 0.24931742130741652 -0.6632436162479163 1	1.32 0.24931742130741652 -0.6632436162479163 1
2.32 0.2484490850979646 -0.7591730904030767 1	2.32 0.2484490850979646 -0.7591730904030767 1
3.32 0.6197055402988765 -0.6091667535831444 1	3.32 0.6197055402988765 -0.6091667535831444 1
4.32 2.4808799043836087 0.25657795608912815 1	4.32 2.4808799043836087 0.25657795608912815 1
5.32 2.988836480720173 0.6251888761164525 1	5.32 2.988836480720173 0.6251888761164525 1
6.32 3.1285292830176363 0.8298030047596132 1	6.32 3.1285292830176363 0.8298030047596132 1
7.32 2.9893227992629487 0.6163540892560273 1	7.32 2.9893227992629487 0.6163540892560273 1
8.32 3.031021786872577 -0.18475706395761593 1	8.32 3.031021786872577 -0.18475706395761593 1
9.32 3.0220852124101754 -0.5482154578737872 1	9.32 3.0220852124101754 -0.5482154578737872 1
10.32 -2.866321655725128 -0.7933737246671169 1	10.32 -2.866321655725128 -0.7933737246671169 1
11.32 -2.7463148898091494 -0.6984919716619284 1	11.32 -2.7463148898091494 -0.6984919716619284 1
12.32 -2.575271568934837 -0.7438603394909493 1	12.32 -2.575271568934837 -0.7438603394909493 1
13.32 -2.477207382571562 -1.0127957502829732 1	13.32 -2.477207382571562 -1.0127957502829732 1
14.32 -2.108946121806582 -0.6485092325433146 1	14.32 -2.108946121806582 -0.6485092325433146 1
15.32 -1.3964850584104669 -0.6333601586084394 1	15.32 -1.3964850584104669 -0.6333601586084394 1
16.32 -1.3833431480219702 -0.5776107120148963 1	16.32 -1.3833431480219702 -0.5776107120148963 1
17.32 -0.7569246525409024 -0.7196886114549641 1	17.32 -0.7569246525409024 -0.7196886114549641 1
18.32 -0.4131948321707437 -0.8810065667834119 1	18.32 -0.4131948321707437 -0.8810065667834119 1
19.32 -0.24853139482548858 -0.6680053282329625 1	19.32 -0.24853139482548858 -0.6680053282329625 1
20.32 -0.11455880443168232 -0.5577545898071476 1	20.32 -0.11455880443168232 -0.5577545898071476 1
21.32 0.523347867065032 -0.703535170348736 1	21.32 0.523347867065032 -0.703535170348736 1
22.32 -0.21642431790580074 -0.5726752699561071 1	22.32 -0.21642431790580074 -0.5726752699561071 1
23.32 0.3616186772582295 -0.6415801357865574 1	23.32 0.3616186772582295 -0.6415801357865574 1
24.32 0.6546312541473656 -0.7308205308636944 1	24.32 0.6546312541473656 -0.7308205308636944 1
25.32 0.4528329349996172 -0.9225070057373332 1	25.32 0.4528329349996172 -0.9225070057373332 1
26.32 0.47263627845078604 -0.6484658785646955 1	26.32 0.47263627845078604 -0.6484658785646955 1
27.32 0.5747015972176719 -0.23713306835973413 1	27.32 0.5747015972176719 -0.23713306835973413 1
28.32 0.674205261334822 6.911503837914168e-05 1	28.32 0.674205261334822 6.911503837914168e-05 1
29.32 0.8010294718046498 -0.4649349782197758 1	29.32 0.8010294718046498 -0.4649349782197758 1
30.32 0.5558683775779323 0.06650500320237307 1	30.32 0.5558683775779323 0.06650500320237307 1
31.32 0.8127520106322548 0.427882406144807 1	31.32 0.8127520106322548 0.427882406144807 1
32.32 1.4636887518189985 0.2805800381218193 1	32.32 1.4636887518189985 0.2805800381218193 1
33.32 1.4525166200243023 -0.0048710394093909315 1	33.32 1.4525166200243023 -0.0048710394093909315 1
34.32 1.3535991770963127 0.10914961020073166 1	34.32 1.3535991770963127 0.10914961020073166 1
35.32 1.030198602787534 0.628037044016197 1	35.32 1.030198602787534 0.628037044016197 1
36.32 1.2767319446853387 0.6422778835149195 1	36.32 1.2767319446853387 0.6422778835149195 1
37.32 1.4278142769891264 0.6361282158955175 1	37.32 1.4278142769891264 0.6361282158955175 1
38.32 2.1877064779506092 -0.17402035690470719 1	38.32 2.1877064779506092 -0.17402035690470719 1
39.32 1.2703576531912049 -0.01700010032637045 1	39.32 1.2703576531912049 -0.01700010032637045 1
40.32 1.4583254248407895 -0.04778833665008131 1	40.32 1.4583254248407895 -0.04778833665008131 1
41.32 1.1606117687048219 0.16312280030793502 1	41.32 1.1606117687048219 0.16312280030793502 1
42.32 1.3218351620943967 0.21825429562651677 1	42.32 1.3218351620943967 0.21825429562651677 1
43.32 1.5822926709514435 -0.39213139590622026 1	43.32 1.5822926709514435 -0.39213139590622026 1
44.32 2.030368606354994 -1.013152949367686 1	44.32 2.030368606354994 -1.013152949367686 1
45.32 2.1137866877672336 -1.0742663512579682 1	45.32 2.1137866877672336 -1.0742663512579682 1
46.32 1.9165499611524979 -0.5780995438317951 1	46.32 1.9165499611524979 -0.5780995438317951 1
47.32 1.3915929703302972 0.3773605697268374 1	47.32 1.3915929703302972 0.3773605697268374 1
48.32 2.2188314930067845 0.6914111359800024 1	48.32 2.2188314930067845 0.6914111359800024 1
49.32 2.341293916236369 0.5861878882777274 1	49.32 2.341293916236369 0.5861878882777274 1
50.32 -2.9209302643624464 0.17560277712432049 1	50.32 -2.9209302643624464 0.17560277712432049 1
51.32 -2.3093765915129576 -0.3491292756638835 1	51.32 -2.3093765915129576 -0.3491292756638835 1
52.32 -2.0691804703159735 -0.26028534957962934 1	52.32 -2.0691804703159735 -0.26028534957962934 1
53.32 -1.9293708007717978 -0.21803375582223494 1	53.32 -1.9293708007717978 -0.21803375582223494 1
54.32 -1.653322195893516 -0.24676487727637508 1	54.32 -1.653322195893516 -0.24676487727637508 1
55.32 -1.8704294960422074 -0.21121367233055688 1	55.32 -1.8704294960422074 -0.21121367233055688 1
56.32 -2.0385304640690207 -0.10443753537961231 1	56.32 -2.0385304640690207 -0.10443753537961231 1
57.32 -1.850344665889277 0.30508069090863543 1	57.32 -1.850344665889277 0.30508069090863543 1
58.32 -2.0543634627245826 0.509746341671315 1	58.32 -2.0543634627245826 0.509746341671315 1
59.32 -2.488948770955089 0.5690005490292029 1	59.32 -2.488948770955089 0.5690005490292029 1
60.32 -2.7948612299346887 0.5605622311616607 1	60.32 -2.7948612299346887 0.5605622311616607 1
61.32 -2.5138913829964116 0.6278378670419594 1	61.32 -2.5138913829964116 0.6278378670419594 1
62.32 -2.1813466377826822 0.36942459252460425 1	62.32 -2.1813466377826822 0.36942459252460425 1
63.32 -2.0852132742643037 -0.27556668456522093 1	63.32 -2.0852132742643037 -0.27556668456522093 1
64.32 -1.8972706353559479 -0.705655745389909 1	64.32 -1.8972706353559479 -0.705655745389909 1
65.32 -2.1598411794317984 0.5227754688835482 1	65.32 -2.1598411794317984 0.5227754688835482 1
66.32 2.988353303770052 0.9245810852072329 1	66.32 2.988353303770052 0.9245810852072329 1
67.32 2.9409542104497506 0.9528689279379515 1	67.32 2.9409542104497506 0.9528689279379515 1
68.32 1.206556932945042 -0.26715601271303013 1	68.32 1.206556932945042 -0.26715601271303013 1
69.32 2.6095029908068827 0.26832280022457344 1	69.32 2.6095029908068827 0.26832280022457344 1
70.32 -2.9621199369710745 0.9377801725820252 1	70.32 -2.9621199369710745 0.9377801725820252 1
71.32 -2.147210092008775 0.754035329777396 1	71.32 -2.147210092008775 0.754035329777396 1
72.32 -1.987458848936673 0.8655423911053814 1	72.32 -1.987458848936673 0.8655423911053814 1
73.32 -1.818606411947121 0.8766011114052829 1	73.32 -1.818606411947121 0.8766011114052829 1
74.32 -1.6554547089867728 0.8144648069469917 1	74.32 -1.6554547089867728 0.8144648069469917 1
75.32 -1.4378868513550653 0.8365234997641725 1	75.32 -1.4378868513550653 0.8365234997641725 1
76.32 -1.2889093861291838 0.7541374315386378 1	76.32 -1.2889093861291838 0.7541374315386378 1
77.32 -1.3868309441859854 0.2864645553212586 1	77.32 -1.3868309441859854 0.2864645553212586 1
