0.36 -0.08774719608888581 -0.07919955079699847 1	0.36 -0.08774719608888581 -0.07919955079699847 1
1.32 0.08724077135312713 -0.38298370641749746 1	1.32 0.08724077135312713 -0.38298370641749746 1
2.32 0.07425971050849434 -0.4643082304853845 1	2.32 0.07425971050849434 -0.4643082304853845 1
3.32 0.08433982469680235 -0.5411861443113803 1	3.32 0.08433982469680235 -0.5411861443113803 1
4.32 0.055619384657684456 -0.6218239162251922 1	4.32 0.055619384657684456 -0.6218239162251922 1
5.32 0.01865666213260786 -0.5543588423078822 1	5.32 0.01865666213260786 -0.5543588423078822 1
6.32 -0.06078730457283932 -0.595361652985475 1	6.32 -0.06078730457283932 -0.595361652985475 1
7.32 -0.462720155398995 -0.7224931112168238 1	7.32 -0.462720155398995 -0.7224931112168238 1
8.32 -0.3569678634938551 -0.6699713369155789 1	8.32 -0.3569678634938551 -0.6699713369155789 1
9.32 -0.2937351431994615 -0.47926409647206425 1	9.32 -0.2937351431994615 -0.47926409647206425 1
10.32 0.1073086369057279 -0.1141921805690087 1	10.32 0.1073086369057279 -0.1141921805690087 1
11.32 0.10209799133048358 0.07318120175051668 1	11.32 0.10209799133048358 0.07318120175051668 1
12.32 0.24020743093053687 0.1912224616387035 1	12.32 0.24020743093053687 0.1912224616387035 1
13.32 0.4992587629158365 0.19822978405253555 1	13.32 0.4992587629158365 0.19822978405253555 1
14.32 0.8900219952214181 0.14304268254398522 1	14.32 0.8900219952214181 0.14304268254398522 1
15.32 1.138860009489897 0.04065283725598268 1	15.32 1.138860009489897 0.04065283725598268 1
16.32 1.4430352933957682 0.16377310998722816 1	16.32 1.4430352933957682 0.16377310998722816 1
17.32 1.5501661161573024 0.14452394348015285 1	17.32 1.5501661161573024 0.14452394348015285 1
18.32 2.124978297436382 0.09056803213254394 1	18.32 2.124978297436382 0.09056803213254394 1
19.32 2.7054453454919223 0.08511359896738147 1	19.32 2.7054453454919223 0.08511359896738147 1
20.32 2.6427510941783536 0.11647674674669917 1	20.32 2.6427510941783536 0.11647674674669917 1
21.32 2.9899203301856616 0.07606267053238924 1	21.32 2.9899203301856616 0.07606267053238924 1
22.32 2.8854353567569806 0.0649480298832541 1	22.32 2.8854353567569806 0.0649480298832541 1
23.32 3.065393952095503 0.020881223890615308 1	23.32 3.065393952095503 0.020881223890615308 1
24.32 -3.035417943136452 -0.1945981029449857 1	24.32 -3.035417943136452 -0.1945981029449857 1
25.32 3.1045099222253496 -0.26167361937325073 1	25.32 3.1045099222253496 -0.26167361937325073 1
26.32 1.93113134929487 -0.6856224373564981 1	26.32 1.93113134929487 -0.6856224373564981 1
27.32 0.8530046089841701 -0.4493985459107126 1	27.32 0.8530046089841701 -0.4493985459107126 1
28.32 0.7576465905326977 -0.21659019399791024 1	28.32 0.7576465905326977 -0.21659019399791024 1
29.32 1.106853463535125 -0.10721533160391639 1	29.32 1.106853463535125 -0.10721533160391639 1
30.32 0.8176145677414808 0.09935255351051198 1	30.32 0.8176145677414808 0.09935255351051198 1
31.32 0.9299453546632375 0.45256809873891934 1	31.32 0.9299453546632375 0.45256809873891934 1
32.32 1.2623484768801436 0.5279286233132314 1	32.32 1.2623484768801436 0.5279286233132314 1
33.32 0.6777024822767981 0.581282291349147 1	33.32 0.6777024822767981 0.581282291349147 1
34.32 0.6300903889745832 0.5847386715866264 1	34.32 0.6300903889745832 0.5847386715866264 1
35.32 0.630686034941704 0.7036699446735751 1	35.32 0.630686034941704 0.7036699446735751 1
36.32 0.42860183086247927 0.718179704503445 1	36.32 0.42860183086247927 0.718179704503445 1
37.32 0.19800139026661912 0.7194969743030951 1	37.32 0.19800139026661912 0.7194969743030951 1
38.32 0.6463311663565814 0.705260847193353 1	38.32 0.6463311663565814 0.705260847193353 1
39.32 0.7831293051830257 0.645832281443191 1	39.32 0.7831293051830257 0.645832281443191 1
40.32 1.3790410510421447 0.8333715398548258 1	40.32 1.3790410510421447 0.8333715398548258 1
41.32 1.6634676552090184 0.5881331624488302 1	41.32 1.6634676552090184 0.5881331624488302 1
42.32 1.4626482563321295 0.4377812504370029 1	42.32 1.4626482563321295 0.4377812504370029 1
43.32 1.5591837437101672 0.0862461431190007 1	43.32 1.5591837437101672 0.0862461431190007 1
44.32 1.5917381834237263 -0.18054481652768262 1	44.32 1.5917381834237263 -0.18054481652768262 1
45.32 1.3554483185322157 0.04000347005448557 1	45.32 1.3554483185322157 0.04000347005448557 1
46.32 1.2579521321207103 0.07211306024829622 1	46.32 1.2579521321207103 0.07211306024829622 1
47.32 1.3239343743055256 0.0792136879639398 1	47.32 1.3239343743055256 0.0792136879639398 1
48.32 1.296115571357988 0.08929945701902442 1	48.32 1.296115571357988 0.08929945701902442 1
49.32 1.2659129279049068 0.011844746781829674 1	49.32 1.2659129279049068 0.011844746781829674 1
50.32 1.2102237998903123 -0.06472560512337999 1	50.32 1.2102237998903123 -0.06472560512337999 1
51.32 1.060562095784479 -0.18463265688853348 1	51.32 1.060562095784479 -0.18463265688853348 1
52.32 1.1057576760175527 0.16045087575605677 1	52.32 1.1057576760175527 0.16045087575605677 1
53.32 0.8565030865632073 0.15655373006927875 1	53.32 0.8565030865632073 0.15655373006927875 1
54.32 0.5757672254457695 0.07954292687403597 1	54.32 0.5757672254457695 0.07954292687403597 1
55.32 0.721803531629361 -0.268419561278304 1	55.32 0.721803531629361 -0.268419561278304 1
56.32 0.25383817313593227 -0.3166998713379372 1	56.32 0.25383817313593227 -0.3166998713379372 1
57.32 -0.35476686368075017 -0.33733259524965353 1	57.32 -0.35476686368075017 -0.33733259524965353 1
58.32 -1.1413726552942385 -0.12859198465600286 1	58.32 -1.1413726552942385 -0.12859198465600286 1
59.32 -1.730939640630167 0.20896115039793295 1	59.32 -1.730939640630167 0.20896115039793295 1
60.32 -2.1464824991502036 0.13785465643584693 1	60.32 -2.1464824991502036 0.13785465643584693 1
61.32 -2.023410606945824 -0.06312904773682537 1	61.32 -2.023410606945824 -0.06312904773682537 1
62.32 -1.8601527181537845 0.22981975482144246 1	62.32 -1.8601527181537845 0.22981975482144246 1
63.32 -1.8566209396926188 0.2611065618992776 1	63.32 -1.8566209396926188 0.2611065618992776 1
64.32 -1.7994552631308376 0.22261639702602642 1	64.32 -1.7994552631308376 0.22261639702602642 1
65.32 -1.60937571289951 -0.2651089509399511 1	65.32 -1.60937571289951 -0.2651089509399511 1
66.32 -1.428252215005036 -0.6263126238086416 1	66.32 -1.428252215005036 -0.6263126238086416 1
67.32 -1.348904381034788 -0.6351159947425309 1	67.32 -1.348904381034788 -0.6351159947425309 1
68.32 -1.8246772255909178 -0.17612522398261232 1	68.32 -1.8246772255909178 -0.17612522398261232 1
69.32 -1.9412208882611384 0.35599648304536524 1	69.32 -1.9412208882611384 0.35599648304536524 1
70.32 -1.3170197288749748 0.6569349840402426 1	70.32 -1.3170197288749748 0.6569349840402426 1
71.32 -0.27433706520060586 0.8184681384654612 1	71.32 -0.27433706520060586 0.8184681384654612 1
72.32 0.4178418760239344 0.5343575785195376 1	72.32 0.4178418760239344 0.5343575785195376 1
73.32 1.3422932134545738 0.14156079328928683 1	73.32 1.3422932134545738 0.14156079328928683 1
74.32 0.9537027066282144 -0.2199626937115391 1	74.32 0.9537027066282144 -0.2199626937115391 1
75.32 0.9145578338459552 -0.15024038547262442 1	75.32 0.9145578338459552 -0.15024038547262442 1
76.32 0.6742184560239668 0.011336751249744204 1	76.32 0.6742184560239668 0.011336751249744204 1
77.32 -0.27260730428553925 0.3523352709668719 1	77.32 -0.27260730428553925 0.3523352709668719 1
78.32 -1.0626883256924287 0.2904081965793097 1	78.32 -1.0626883256924287 0.2904081965793097 1
79.32 -1.1598301404526092 0.15415041168928245 1	79.32 -1.1598301404526092 0.15415041168928245 1
80.32 -1.1475967786595307 -0.06225631329765813 1	80.32 -1.1475967786595307 -0.06225631329765813 1
81.32 -1.3281535332392969 -0.012648680341883267 1	81.32 -1.3281535332392969 -0.012648680341883267 1
82.32 -1.257582052506117 -0.040182854995005624 1	82.32 -1.257582052506117 -0.040182854995005624 1
83.32 -1.332064816093016 -0.1736034675595759 1	83.32 -1.332064816093016 -0.1736034675595759 1
84.32 -1.3794419182647422 -0.1855767054809374 1	84.32 -1.3794419182647422 -0.1855767054809374 1
85.32 -1.4028656330899079 -0.14884237674177725 1	85.32 -1.4028656330899079 -0.14884237674177725 1
86.32 -1.47008754773583 -0.15636994689904382 1	86.32 -1.47008754773583 -0.15636994689904382 1
87.32 -1.4633293536194276 -0.16763098576583646 1	87.32 -1.4633293536194276 -0.16763098576583646 1
88.32 -1.445424160449558 -0.16155985796277417 1	88.32 -1.445424160449558 -0.16155985796277417 1
89.32 -1.4258225072467496 -0.1515312658939849 1	89.32 -1.4258225072467496 -0.1515312658939849 1
90.32 -1.4136500923511508 -0.05182842480259775 1	90.32 -1.4136500923511508 -0.05182842480259775 1
91.32 -1.3572352564335775 0.07584307320590322 1	91.32 -1.3572352564335775 0.07584307320590322 1
92.32 -1.3516369383248805 0.07178790540864965 1	92.32 -1.3516369383248805 0.07178790540864965 1
93.32 -1.3890526785106043 0.06734946330765812 1	93.32 -1.3890526785106043 0.06734946330765812 1
94.32 -1.4459777090751207 0.06591532626129415 1	94.32 -1.4459777090751207 0.06591532626129415 1
95.32 -1.5547848856766109 0.0451230094427757 1	95.32 -1.5547848856766109 0.0451230094427757 1
