0.36 0.11859260939889138 -0.2349738517289217 1	0.36 0.11859260939889138 -0.2349738517289217 1
1.32 0.17576582578304212 -0.39597576283641844 1	1.32 0.17576582578304212 -0.39597576283641844 1
2.32 0.10731994663928113 -0.5464360597947944 1	2.32 0.10731994663928113 -0.5464360597947944 1
3.32 0.024104812112463403 -0.6900263219383 1	3.32 0.024104812112463403 -0.6900263219383 1
4.32 0.0165178658540448 -0.7139856783109026 1	4.32 0.0165178658540448 -0.7139856783109026 1
5.32 0.0010009114194335922 -0.7477015648284935 1	5.32 0.0010009114194335922 -0.7477015648284935 1
6.32 -0.059791419701651805 -0.8206484037670525 1	6.32 -0.059791419701651805 -0.8206484037670525 1
7.32 -0.39031461287464975 -0.8233771911459606 1	7.32 -0.39031461287464975 -0.8233771911459606 1
8.32 -0.4968378516169798 -0.8041487591503991 1	8.32 -0.4968378516169798 -0.8041487591503991 1
9.32 -0.2537068545630121 -0.7570638250954569 1	9.32 -0.2537068545630121 -0.7570638250954569 1
10.32 1.4005948899198932 -0.37560064952229655 1	10.32 1.4005948899198932 -0.37560064952229655 1
11.32 2.3012939019338017 -0.23775384706808333 1	11.32 2.3012939019338017 -0.23775384706808333 1
12.32 0.8051367900399531 -0.37100512778862527 1	12.32 0.8051367900399531 -0.37100512778862527 1
13.32 0.2711508619313352 -0.15125700485532656 1	13.32 0.2711508619313352 -0.15125700485532656 1
14.32 -0.16275523396746516 -0.4538178242965176 1	14.32 -0.16275523396746516 -0.4538178242965176 1
15.32 -1.0364032482783734 -0.5300557956989773 1	15.32 -1.0364032482783734 -0.5300557956989773 1
16.32 -1.4505028591333513 -0.5404189673853739 1	16.32 -1.4505028591333513 -0.5404189673853739 1
17.32 -1.2093051981984027 -0.5983637589252453 1	17.32 -1.2093051981984027 -0.5983637589252453 1
18.32 -0.34616266972109866 -0.5518842097746495 1	18.32 -0.34616266972109866 -0.5518842097746495 1
19.32 -0.014448812932390087 -0.6517488428876965 1	19.32 -0.014448812932390087 -0.6517488428876965 1
20.32 -0.046545836755586656 -0.6836027074395048 1	20.32 -0.046545836755586656 -0.6836027074395048 1
21.32 -0.02980491782313699 -0.6948285604685775 1	21.32 -0.02980491782313699 -0.6948285604685775 1
22.32 -0.021852290179839695 -0.7160179745985098 1	22.32 -0.021852290179839695 -0.7160179745985098 1
23.32 -0.046080881042855015 -0.7086116699176719 1	23.32 -0.046080881042855015 -0.7086116699176719 1
24.32 -0.07444317951946378 -0.7022593695721135 1	24.32 -0.07444317951946378 -0.7022593695721135 1
25.32 -0.030835988532045278 -0.7117130501852955 1	25.32 -0.030835988532045278 -0.7117130501852955 1
26.32 0.038851448028414115 -0.6585167759413251 1	26.32 0.038851448028414115 -0.6585167759413251 1
27.32 0.07458769278152877 -0.6439096267391942 1	27.32 0.07458769278152877 -0.6439096267391942 1
28.32 0.14406589927125912 -0.6671969964431939 1	28.32 0.14406589927125912 -0.6671969964431939 1
29.32 0.14996078372645494 -0.6822257473794364 1	29.32 0.14996078372645494 -0.6822257473794364 1
30.32 0.21832812305387606 -0.6545414045974725 1	30.32 0.21832812305387606 -0.6545414045974725 1
31.32 0.25932904877587637 -0.49782305507314595 1	31.32 0.25932904877587637 -0.49782305507314595 1
32.32 0.20244611555291847 0.19441400561548527 1	32.32 0.20244611555291847 0.19441400561548527 1
33.32 0.375381366355076 0.18477936926545624 1	33.32 0.375381366355076 0.18477936926545624 1
34.32 1.4673970877872957 -0.049014500262777316 1	34.32 1.4673970877872957 -0.049014500262777316 1
35.32 2.336076987475817 -0.08267792218305337 1	35.32 2.336076987475817 -0.08267792218305337 1
36.32 1.8546832053438846 -0.1293776969786653 1	36.32 1.8546832053438846 -0.1293776969786653 1
37.32 1.3706693349388583 -0.09441114242568038 1	37.32 1.3706693349388583 -0.09441114242568038 1
38.32 0.4068971955373577 -0.07278724603175668 1	38.32 0.4068971955373577 -0.07278724603175668 1
39.32 0.24504799689118828 -0.12184761354727636 1	39.32 0.24504799689118828 -0.12184761354727636 1
40.32 0.1923477801272191 -0.17285356939316388 1	40.32 0.1923477801272191 -0.17285356939316388 1
41.32 0.14873996082127006 -0.193830926018979 1	41.32 0.14873996082127006 -0.193830926018979 1
42.32 0.17435399404451823 -0.21156081831877827 1	42.32 0.17435399404451823 -0.21156081831877827 1
43.32 0.1741661268038337 -0.1844623825667091 1	43.32 0.1741661268038337 -0.1844623825667091 1
44.32 0.21320041552468716 -0.01914706474583383 1	44.32 0.21320041552468716 -0.01914706474583383 1
45.32 0.24732439492797909 -0.04492006255735359 1	45.32 0.24732439492797909 -0.04492006255735359 1
46.32 0.17804348045689444 -0.09791621734929068 1	46.32 0.17804348045689444 -0.09791621734929068 1
47.32 0.18266413493179456 -0.13064784288851183 1	47.32 0.18266413493179456 -0.13064784288851183 1
48.32 0.3287745827020099 0.020331131016971815 1	48.32 0.3287745827020099 0.020331131016971815 1
49.32 0.9656910241943129 0.20221897840406378 1	49.32 0.9656910241943129 0.20221897840406378 1
50.32 0.8977276936821434 0.09055986399164473 1	50.32 0.8977276936821434 0.09055986399164473 1
51.32 0.5132740360620311 0.0037714819806344835 1	51.32 0.5132740360620311 0.0037714819806344835 1
52.32 0.25954016380219835 -0.07684367046607155 1	52.32 0.25954016380219835 -0.07684367046607155 1
53.32 0.028164378139432067 -0.16184951280543514 1	53.32 0.028164378139432067 -0.16184951280543514 1
54.32 -0.8143341166926024 -0.31090803112177934 1	54.32 -0.8143341166926024 -0.31090803112177934 1
55.32 -0.9433184862710386 -0.33177166209353426 1	55.32 -0.9433184862710386 -0.33177166209353426 1
56.32 -0.8644846168589178 -0.3673825572997709 1	56.32 -0.8644846168589178 -0.3673825572997709 1
57.32 -0.06706357837618127 -0.17473569755192941 1	57.32 -0.06706357837618127 -0.17473569755192941 1
58.32 0.011914804298004622 -0.20597820817334944 1	58.32 0.011914804298004622 -0.20597820817334944 1
59.32 0.010985521191072767 -0.18137105539557674 1	59.32 0.010985521191072767 -0.18137105539557674 1
60.32 -0.07478058657045938 -0.18707618765449596 1	60.32 -0.07478058657045938 -0.18707618765449596 1
61.32 -0.07002987015970064 -0.19726657174494489 1	61.32 -0.07002987015970064 -0.19726657174494489 1
62.32 -0.05546544661765829 -0.2158308710535377 1	62.32 -0.05546544661765829 -0.2158308710535377 1
63.32 -0.0489409869946833 -0.21843745047822116 1	63.32 -0.0489409869946833 -0.21843745047822116 1
64.32 -0.013048919245950419 -0.2384814399266546 1	64.32 -0.013048919245950419 -0.2384814399266546 1
65.32 0.01548616682660553 -0.25584345172671896 1	65.32 0.01548616682660553 -0.25584345172671896 1
66.32 0.1189897067103054 -0.29995549665356913 1	66.32 0.1189897067103054 -0.29995549665356913 1
67.32 0.6008786038444436 -0.2727986272781431 1	67.32 0.6008786038444436 -0.2727986272781431 1
68.32 1.3893900855616002 -0.023655250203735045 1	68.32 1.3893900855616002 -0.023655250203735045 1
69.32 0.5951213211474751 -0.0940168725476549 1	69.32 0.5951213211474751 -0.0940168725476549 1
70.32 -0.19095668290021006 -0.1737448392289873 1	70.32 -0.19095668290021006 -0.1737448392289873 1
71.32 -1.4042680400504701 -0.07922059946777771 1	71.32 -1.4042680400504701 -0.07922059946777771 1
72.32 -1.068731493320874 -0.4048828063278762 1	72.32 -1.068731493320874 -0.4048828063278762 1
73.32 -1.2160313480697387 -0.5538533600499198 1	73.32 -1.2160313480697387 -0.5538533600499198 1
74.32 -1.0419305663930993 -0.6282635528465206 1	74.32 -1.0419305663930993 -0.6282635528465206 1
75.32 -0.8938195524210779 -0.6162560715652354 1	75.32 -0.8938195524210779 -0.6162560715652354 1
76.32 -0.5127500184074121 0.29054265674488344 1	76.32 -0.5127500184074121 0.29054265674488344 1
77.32 0.1796054803242595 1.0588797729184816 1	77.32 0.1796054803242595 1.0588797729184816 1
78.32 0.7927595433033403 0.9230621251592223 1	78.32 0.7927595433033403 0.9230621251592223 1
79.32 0.060977056769116356 0.6712782394594722 1	79.32 0.060977056769116356 0.6712782394594722 1
80.32 -0.4096165581383051 0.458446961071582 1	80.32 -0.4096165581383051 0.458446961071582 1
81.32 -0.8462602378754434 0.11785527760309433 1	81.32 -0.8462602378754434 0.11785527760309433 1
82.32 -1.0654391042199118 -0.25896965057630594 1	82.32 -1.0654391042199118 -0.25896965057630594 1
83.32 -1.1634448569598297 -0.5466302102207861 1	83.32 -1.1634448569598297 -0.5466302102207861 1
84.32 -1.1723820597407617 -0.6295748536201291 1	84.32 -1.1723820597407617 -0.6295748536201291 1
85.32 -1.155713397439345 -0.6810938315463484 1	85.32 -1.155713397439345 -0.6810938315463484 1
86.32 -1.2952503767411894 -0.6862626939392995 1	86.32 -1.2952503767411894 -0.6862626939392995 1
87.32 -1.506429491552557 -0.6981526796553408 1	87.32 -1.506429491552557 -0.6981526796553408 1
88.32 -1.2839400148697355 -0.5865777599260378 1	88.32 -1.2839400148697355 -0.5865777599260378 1
89.32 -1.2519422653743928 -0.5430456530030403 1	89.32 -1.2519422653743928 -0.5430456530030403 1
90.32 -1.2918260407487767 -0.4155661063056737 1	90.32 -1.2918260407487767 -0.4155661063056737 1
91.32 -1.173961652526987 0.025795303119360513 1	91.32 -1.173961652526987 0.025795303119360513 1
92.32 -1.1907861378240217 0.015884206615815355 1	92.32 -1.1907861378240217 0.015884206615815355 1
93.32 -1.2201776220539464 -0.023897152838061375 1	93.32 -1.2201776220539464 -0.023897152838061375 1
94.32 -1.234137603169438 0.006252083539909137 1	94.32 -1.234137603169438 0.006252083539909137 1
95.32 1.0346313900217492 0.1855198426539073 1	95.32 1.0346313900217492 0.1855198426539073 1
