0.36 0.10452015926640179 -0.2971051296389673 1	0.36 0.10452015926640179 -0.2971051296389673 1
1.32 0.3246898839338126 -0.6131455806789159 1	1.32 0.3246898839338126 -0.6131455806789159 1
2.32 0.4241696719467942 -0.4126720711531866 1	2.32 0.4241696719467942 -0.4126720711531866 1
3.32 2.2307789698683864 -0.03004776293525957 1	3.32 2.2307789698683864 -0.03004776293525957 1
4.32 0.01980522840676091 -0.4091289829584679 1	4.32 0.01980522840676091 -0.4091289829584679 1
5.32 -1.7500411522825237 -0.07004903387488759 1	5.32 -1.7500411522825237 -0.07004903387488759 1
6.32 -2.9389688495563875 0.12615002468636738 1	6.32 -2.9389688495563875 0.12615002468636738 1
7.32 2.9998138337703466 0.5107551070723828 1	7.32 2.9998138337703466 0.5107551070723828 1
8.32 3.0423139275066404 0.4801848972788312 1	8.32 3.0423139275066404 0.4801848972788312 1
9.32 3.1106743553302243 -0.09081904538556573 1	9.32 3.1106743553302243 -0.09081904538556573 1
10.32 -2.9426474660581823 -0.4369377328095143 1	10.32 -2.9426474660581823 -0.4369377328095143 1
11.32 -2.6891819486428186 -0.3287510207571078 1	11.32 -2.6891819486428186 -0.3287510207571078 1
12.32 -2.0317584469449423 -0.2673266011941202 1	12.32 -2.0317584469449423 -0.2673266011941202 1
13.32 -1.502866297164855 -0.43298121102158316 1	13.32 -1.502866297164855 -0.43298121102158316 1
14.32 -1.6321365516747681 -0.5908977639839894 1	14.32 -1.6321365516747681 -0.5908977639839894 1
15.32 -1.8416330294608727 -0.49999923630428755 1	15.32 -1.8416330294608727 -0.49999923630428755 1
16.32 -1.6229838356377995 -0.44682778064228046 1	16.32 -1.6229838356377995 -0.44682778064228046 1
17.32 -1.0633367504161293 -0.49335633863827155 1	17.32 -1.0633367504161293 -0.49335633863827155 1
18.32 -0.5994893915730266 -0.6191523058325799 1	18.32 -0.5994893915730266 -0.6191523058325799 1
19.32 -0.3574296776139332 -0.6631449702385934 1	19.32 -0.3574296776139332 -0.6631449702385934 1
20.32 -0.14838998739966014 -0.6047587849308926 1	20.32 -0.14838998739966014 -0.6047587849308926 1
21.32 -0.034857227128640034 -0.607333634269775 1	21.32 -0.034857227128640034 -0.607333634269775 1
22.32 -0.13247907724628938 -0.6062887405531909 1	22.32 -0.13247907724628938 -0.6062887405531909 1
23.32 -0.6501657943495527 -0.6471875645139495 1	23.32 -0.6501657943495527 -0.6471875645139495 1
24.32 -0.1970293814995987 -0.5741200884174926 1	24.32 -0.1970293814995987 -0.5741200884174926 1
25.32 0.46097028829094544 -0.5179377303562851 1	25.32 0.46097028829094544 -0.5179377303562851 1
